product_sku,name,category,subcategory,brand,price,discount_pct,stock_qty,rating,review_count,is_new_arrival,tags,color,size_range,description,image_url,collection
SKU_001488,Elevated Cobalt Swimwear,Swimwear,Unisex,Foundry,279.56,40,692,3.0,3446,False,trending|limited|collab|bestseller,Cobalt,XS-3XL,A elevated cobalt piece from our Swimwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001488.jpg,Spring 2026
SKU_001489,Classic White Loungewear,Loungewear,Women's,Arc,128.97,0,267,3.9,976,False,limited,White,XS-XL,A classic white piece from our Loungewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001489.jpg,Capsule
SKU_001490,Relaxed Navy Sportswear,Sportswear,Unisex,UrbanThread,375.05,25,903,2.7,3281,False,athletic,Navy,XS-3XL,A relaxed navy piece from our Sportswear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001490.jpg,Summer 2025
SKU_001491,Relaxed Cobalt Denim,Denim,Kids,Meridian,233.27,0,925,3.8,2850,False,sustainable|new-arrival|trending,Cobalt,XS-XL,A relaxed cobalt piece from our Denim collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001491.jpg,Spring 2026
SKU_001492,Relaxed Terracotta Activewear,Activewear,Unisex,Atelier,292.14,20,645,4.0,4395,False,bestseller|trending,Terracotta,6-14,A relaxed terracotta piece from our Activewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001492.jpg,Spring 2026
SKU_001493,Urban Cobalt Outerwear,Outerwear,Kids,PeakWear,215.56,0,31,3.7,2107,False,new-arrival|casual|workwear,Cobalt,S-XXL,A urban cobalt piece from our Outerwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001493.jpg,Spring 2026
SKU_001494,Slim Olive Footwear,Footwear,Men's,UrbanThread,147.12,25,598,3.8,2763,False,trending|casual|new-arrival,Olive,6-14,A slim olive piece from our Footwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001494.jpg,Spring 2026
SKU_001495,Classic Terracotta Accessories,Accessories,Men's,NeoFit,99.62,0,665,2.6,4742,False,new-arrival|casual|athletic|collab,Terracotta,6-14,A classic terracotta piece from our Accessories collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001495.jpg,Winter 2025
SKU_001496,Sport White Basics,Basics,Women's,Arc,384.96,25,812,3.8,4039,False,new-arrival,White,XS-XL,A sport white piece from our Basics collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001496.jpg,Summer 2025
SKU_001497,Sport Navy Formal,Formal,Men's,PeakWear,33.5,0,346,4.5,2855,False,sustainable,Navy,S-XXL,A sport navy piece from our Formal collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001497.jpg,Capsule
SKU_001498,Vintage Cobalt Swimwear,Swimwear,Kids,PeakWear,355.57,0,455,2.6,342,False,collab|new-arrival,Cobalt,6-14,A vintage cobalt piece from our Swimwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001498.jpg,Spring 2026
SKU_001499,Tech Navy Loungewear,Loungewear,Kids,DriftCo,157.67,20,298,4.6,88,False,limited|premium,Navy,XS-3XL,A tech navy piece from our Loungewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001499.jpg,Summer 2025
SKU_001500,Essential Olive Sportswear,Sportswear,Unisex,CoreBasics,70.41,40,503,3.4,3393,False,bestseller,Olive,6-14,A essential olive piece from our Sportswear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001500.jpg,Fall 2025
SKU_001501,Essential Olive Denim,Denim,Men's,NeoFit,402.03,25,202,3.9,1691,False,trending|collab|new-arrival|athletic,Olive,S-XXL,A essential olive piece from our Denim collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001501.jpg,Winter 2025
SKU_001502,Premium Cream Activewear,Activewear,Unisex,LuxLine,301.86,0,701,4.6,83,False,workwear|bestseller|trending,Cream,XS-3XL,A premium cream piece from our Activewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001502.jpg,Spring 2026
SKU_001503,Elevated Cobalt Outerwear,Outerwear,Women's,CoreBasics,60.64,25,831,4.7,2136,False,new-arrival|bestseller|limited,Cobalt,XS-XL,A elevated cobalt piece from our Outerwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001503.jpg,Winter 2025
SKU_001504,Slim Burgundy Footwear,Footwear,Unisex,LuxLine,293.3,40,149,4.4,763,False,new-arrival|collab,Burgundy,6-14,A slim burgundy piece from our Footwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001504.jpg,Winter 2025
SKU_001505,Elevated Black Accessories,Accessories,Kids,NeoFit,266.72,25,447,4.9,1232,False,sustainable,Black,XS-3XL,A elevated black piece from our Accessories collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001505.jpg,Spring 2026
SKU_001506,Essential Black Basics,Basics,Kids,Atelier,283.59,0,809,3.4,3134,False,collab|workwear|limited,Black,XS-3XL,A essential black piece from our Basics collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001506.jpg,Winter 2025
SKU_001507,Premium Cream Formal,Formal,Kids,Meridian,238.35,25,582,4.2,2016,True,bestseller,Cream,XS-3XL,A premium cream piece from our Formal collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001507.jpg,Fall 2025
SKU_001508,Classic Burgundy Swimwear,Swimwear,Women's,Arc,248.17,0,539,4.0,1430,False,bestseller|premium,Burgundy,6-14,A classic burgundy piece from our Swimwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001508.jpg,Fall 2025
SKU_001509,Urban Black Loungewear,Loungewear,Women's,Foundry,33.72,0,143,3.7,618,False,bestseller,Black,S-XXL,A urban black piece from our Loungewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001509.jpg,Fall 2025
SKU_001510,Relaxed White Sportswear,Sportswear,Kids,LuxLine,72.41,0,70,4.1,4711,False,collab|premium|casual|new-arrival,White,XS-3XL,A relaxed white piece from our Sportswear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001510.jpg,Winter 2025
SKU_001511,Tech Cobalt Denim,Denim,Kids,Foundry,331.86,0,232,3.9,3698,False,sustainable|new-arrival|collab,Cobalt,6-14,A tech cobalt piece from our Denim collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001511.jpg,Spring 2026
SKU_001512,Essential Camel Activewear,Activewear,Unisex,DriftCo,124.52,20,179,2.9,3607,False,premium,Camel,XS-XL,A essential camel piece from our Activewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001512.jpg,Capsule
SKU_001513,Slim Cream Outerwear,Outerwear,Kids,Foundry,391.04,15,653,2.5,3889,False,sustainable|limited,Cream,XS-3XL,A slim cream piece from our Outerwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001513.jpg,Capsule
SKU_001514,Vintage White Footwear,Footwear,Kids,Foundry,128.85,0,188,3.6,3835,False,trending|athletic|collab|sustainable,White,S-XXL,A vintage white piece from our Footwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001514.jpg,Capsule
SKU_001515,Tech Terracotta Accessories,Accessories,Kids,Foundry,73.21,0,300,4.7,292,False,new-arrival|premium|limited|bestseller,Terracotta,XS-3XL,A tech terracotta piece from our Accessories collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001515.jpg,Summer 2025
SKU_001516,Tech Terracotta Basics,Basics,Men's,CoreBasics,329.28,15,930,4.3,3371,False,athletic,Terracotta,S-XXL,A tech terracotta piece from our Basics collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001516.jpg,Fall 2025
SKU_001517,Slim Black Formal,Formal,Unisex,CoreBasics,384.38,15,96,4.2,3213,False,limited,Black,XS-XL,A slim black piece from our Formal collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001517.jpg,Winter 2025
SKU_001518,Essential Burgundy Swimwear,Swimwear,Women's,UrbanThread,188.47,0,335,2.6,4705,False,athletic,Burgundy,XS-3XL,A essential burgundy piece from our Swimwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001518.jpg,Capsule
SKU_001519,Sport Camel Loungewear,Loungewear,Women's,Foundry,87.43,10,189,2.9,4691,False,premium|athletic|workwear|casual,Camel,S-XXL,A sport camel piece from our Loungewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001519.jpg,Capsule
SKU_001520,Sport Burgundy Sportswear,Sportswear,Women's,LuxLine,344.2,0,399,3.6,3204,False,bestseller|workwear|collab|athletic,Burgundy,XS-3XL,A sport burgundy piece from our Sportswear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001520.jpg,Capsule
SKU_001521,Relaxed Olive Denim,Denim,Men's,Arc,416.03,5,929,3.6,3906,False,workwear|casual,Olive,XS-3XL,A relaxed olive piece from our Denim collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001521.jpg,Winter 2025
SKU_001522,Tech White Activewear,Activewear,Women's,DriftCo,313.58,5,226,4.6,2366,True,premium,White,XS-XL,A tech white piece from our Activewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001522.jpg,Spring 2026
SKU_001523,Tech Burgundy Outerwear,Outerwear,Men's,Meridian,160.49,40,849,4.8,1104,False,sustainable|bestseller,Burgundy,6-14,A tech burgundy piece from our Outerwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001523.jpg,Winter 2025
SKU_001524,Premium Navy Footwear,Footwear,Women's,Foundry,319.9,5,908,4.7,4691,False,bestseller|limited|casual|athletic,Navy,6-14,A premium navy piece from our Footwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001524.jpg,Summer 2025
SKU_001525,Essential Cobalt Accessories,Accessories,Kids,CoreBasics,333.39,0,584,5.0,3676,False,athletic|limited,Cobalt,6-14,A essential cobalt piece from our Accessories collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001525.jpg,Spring 2026
SKU_001526,Premium Cream Basics,Basics,Women's,DriftCo,315.9,0,579,4.4,2311,False,trending,Cream,XS-3XL,A premium cream piece from our Basics collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001526.jpg,Spring 2026
SKU_001527,Urban Burgundy Formal,Formal,Women's,DriftCo,86.13,30,258,4.0,2715,False,casual|athletic|workwear|bestseller,Burgundy,6-14,A urban burgundy piece from our Formal collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001527.jpg,Fall 2025
SKU_001528,Classic Terracotta Swimwear,Swimwear,Unisex,Arc,427.45,15,576,3.8,526,False,sustainable|workwear|limited|collab,Terracotta,XS-XL,A classic terracotta piece from our Swimwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001528.jpg,Capsule
SKU_001529,Premium Terracotta Loungewear,Loungewear,Kids,UrbanThread,169.58,30,781,3.4,2875,False,trending|bestseller|premium,Terracotta,6-14,A premium terracotta piece from our Loungewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001529.jpg,Capsule
SKU_001530,Slim White Sportswear,Sportswear,Unisex,Foundry,283.47,0,97,4.8,3324,False,bestseller|athletic|collab|sustainable,White,S-XXL,A slim white piece from our Sportswear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001530.jpg,Winter 2025
SKU_001531,Sport Terracotta Denim,Denim,Women's,UrbanThread,218.69,0,751,4.8,4417,False,collab|new-arrival|casual,Terracotta,S-XXL,A sport terracotta piece from our Denim collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001531.jpg,Capsule
SKU_001532,Classic Terracotta Activewear,Activewear,Women's,Foundry,155.91,0,648,4.5,1942,False,sustainable|new-arrival,Terracotta,XS-XL,A classic terracotta piece from our Activewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001532.jpg,Spring 2026
SKU_001533,Classic Grey Outerwear,Outerwear,Women's,NeoFit,224.64,10,646,4.5,4351,False,new-arrival|trending|athletic,Grey,S-XXL,A classic grey piece from our Outerwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001533.jpg,Winter 2025
SKU_001534,Vintage Olive Footwear,Footwear,Kids,Arc,360.45,25,212,3.5,68,True,limited|workwear|athletic|casual,Olive,XS-3XL,A vintage olive piece from our Footwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001534.jpg,Capsule
SKU_001535,Elevated Black Accessories,Accessories,Men's,PeakWear,190.49,0,125,3.0,3263,False,limited|casual|premium|trending,Black,S-XXL,A elevated black piece from our Accessories collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001535.jpg,Summer 2025
SKU_001536,Sport White Basics,Basics,Women's,Foundry,37.52,20,585,3.7,3804,False,new-arrival|trending|athletic|workwear,White,S-XXL,A sport white piece from our Basics collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001536.jpg,Summer 2025
SKU_001537,Relaxed Cream Formal,Formal,Men's,LuxLine,322.57,25,421,3.2,3526,False,premium|bestseller|collab|new-arrival,Cream,XS-3XL,A relaxed cream piece from our Formal collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001537.jpg,Spring 2026
SKU_001538,Elevated Burgundy Swimwear,Swimwear,Women's,PeakWear,103.33,10,871,4.9,4043,False,premium|sustainable,Burgundy,6-14,A elevated burgundy piece from our Swimwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001538.jpg,Spring 2026
SKU_001539,Tech Black Loungewear,Loungewear,Women's,LuxLine,182.03,0,695,4.1,558,False,sustainable|premium|athletic,Black,XS-3XL,A tech black piece from our Loungewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001539.jpg,Fall 2025
SKU_001540,Elevated Olive Sportswear,Sportswear,Women's,CoreBasics,34.38,30,618,2.7,1565,False,limited|casual|bestseller|trending,Olive,S-XXL,A elevated olive piece from our Sportswear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001540.jpg,Capsule
SKU_001541,Sport Terracotta Denim,Denim,Men's,Meridian,407.12,0,176,3.2,4607,False,collab|athletic,Terracotta,XS-3XL,A sport terracotta piece from our Denim collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001541.jpg,Winter 2025
SKU_001542,Classic Olive Activewear,Activewear,Women's,Foundry,383.07,20,567,3.0,3913,False,casual|collab,Olive,XS-XL,A classic olive piece from our Activewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001542.jpg,Spring 2026
SKU_001543,Slim Burgundy Outerwear,Outerwear,Unisex,Atelier,445.4,0,797,3.8,4798,False,sustainable|trending,Burgundy,XS-3XL,A slim burgundy piece from our Outerwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001543.jpg,Capsule
SKU_001544,Relaxed Burgundy Footwear,Footwear,Unisex,Arc,448.23,10,894,3.8,830,False,bestseller|workwear|trending,Burgundy,6-14,A relaxed burgundy piece from our Footwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001544.jpg,Capsule
SKU_001545,Urban Camel Accessories,Accessories,Unisex,Foundry,297.17,0,487,3.4,1174,False,casual,Camel,S-XXL,A urban camel piece from our Accessories collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001545.jpg,Capsule
SKU_001546,Relaxed Burgundy Basics,Basics,Men's,PeakWear,246.63,20,973,2.6,2763,False,bestseller,Burgundy,XS-3XL,A relaxed burgundy piece from our Basics collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001546.jpg,Spring 2026
SKU_001547,Tech Terracotta Formal,Formal,Kids,NeoFit,180.1,5,501,4.3,3110,False,sustainable|trending,Terracotta,6-14,A tech terracotta piece from our Formal collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001547.jpg,Summer 2025
SKU_001548,Elevated Black Swimwear,Swimwear,Kids,Foundry,192.43,10,708,4.8,349,False,casual|sustainable,Black,S-XXL,A elevated black piece from our Swimwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001548.jpg,Fall 2025
SKU_001549,Urban Grey Loungewear,Loungewear,Unisex,NeoFit,420.06,15,663,4.5,3081,False,sustainable|bestseller|workwear,Grey,S-XXL,A urban grey piece from our Loungewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001549.jpg,Fall 2025
SKU_001550,Premium Terracotta Sportswear,Sportswear,Men's,Arc,359.77,0,965,2.6,3100,False,collab|athletic|new-arrival,Terracotta,XS-3XL,A premium terracotta piece from our Sportswear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001550.jpg,Fall 2025
SKU_001551,Essential Cobalt Denim,Denim,Unisex,Arc,95.75,25,658,5.0,154,True,collab|workwear|athletic|trending,Cobalt,6-14,A essential cobalt piece from our Denim collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001551.jpg,Winter 2025
SKU_001552,Essential Camel Activewear,Activewear,Kids,UrbanThread,122.35,15,809,2.7,4853,False,limited,Camel,XS-3XL,A essential camel piece from our Activewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001552.jpg,Summer 2025
SKU_001553,Premium Cream Outerwear,Outerwear,Men's,DriftCo,40.15,0,322,3.3,1075,False,casual,Cream,6-14,A premium cream piece from our Outerwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001553.jpg,Summer 2025
SKU_001554,Tech Black Footwear,Footwear,Kids,Foundry,438.02,40,267,3.0,3563,False,trending,Black,XS-3XL,A tech black piece from our Footwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001554.jpg,Winter 2025
SKU_001555,Classic Navy Accessories,Accessories,Kids,PeakWear,440.91,0,632,4.3,428,False,workwear,Navy,S-XXL,A classic navy piece from our Accessories collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001555.jpg,Capsule
SKU_001556,Elevated Terracotta Basics,Basics,Kids,UrbanThread,310.38,0,173,3.6,4563,False,limited|trending,Terracotta,XS-XL,A elevated terracotta piece from our Basics collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001556.jpg,Fall 2025
SKU_001557,Urban Navy Formal,Formal,Kids,NeoFit,285.15,5,862,4.5,198,False,premium|collab,Navy,6-14,A urban navy piece from our Formal collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001557.jpg,Spring 2026
SKU_001558,Vintage Terracotta Swimwear,Swimwear,Men's,Arc,207.24,25,591,3.5,1254,False,limited|collab|premium,Terracotta,XS-3XL,A vintage terracotta piece from our Swimwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001558.jpg,Winter 2025
SKU_001559,Urban Camel Loungewear,Loungewear,Men's,Meridian,187.69,0,345,3.5,2488,False,workwear,Camel,XS-XL,A urban camel piece from our Loungewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001559.jpg,Fall 2025
SKU_001560,Essential Black Sportswear,Sportswear,Kids,PeakWear,191.42,0,667,3.0,1061,False,casual,Black,S-XXL,A essential black piece from our Sportswear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001560.jpg,Fall 2025
SKU_001561,Sport Camel Denim,Denim,Unisex,Meridian,217.46,30,582,3.6,2741,False,casual,Camel,XS-3XL,A sport camel piece from our Denim collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001561.jpg,Spring 2026
SKU_001562,Tech Burgundy Activewear,Activewear,Women's,UrbanThread,246.84,25,607,4.0,4678,False,sustainable|collab,Burgundy,6-14,A tech burgundy piece from our Activewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001562.jpg,Winter 2025
SKU_001563,Elevated White Outerwear,Outerwear,Kids,UrbanThread,201.65,5,809,4.5,1586,False,new-arrival|limited|premium,White,XS-3XL,A elevated white piece from our Outerwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001563.jpg,Winter 2025
SKU_001564,Essential Black Footwear,Footwear,Kids,DriftCo,44.71,25,930,3.8,1475,False,casual|trending,Black,XS-3XL,A essential black piece from our Footwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001564.jpg,Spring 2026
SKU_001565,Classic Burgundy Accessories,Accessories,Women's,PeakWear,248.4,0,920,4.9,3131,False,athletic|casual,Burgundy,XS-XL,A classic burgundy piece from our Accessories collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001565.jpg,Fall 2025
SKU_001566,Essential Navy Basics,Basics,Kids,Foundry,248.7,5,631,4.5,3476,False,workwear|casual,Navy,XS-3XL,A essential navy piece from our Basics collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001566.jpg,Fall 2025
SKU_001567,Elevated Burgundy Formal,Formal,Women's,NeoFit,275.37,5,872,2.6,4986,False,premium|collab|workwear,Burgundy,S-XXL,A elevated burgundy piece from our Formal collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001567.jpg,Winter 2025
SKU_001568,Elevated Grey Swimwear,Swimwear,Kids,UrbanThread,370.05,30,228,4.1,4387,False,collab|limited|athletic,Grey,S-XXL,A elevated grey piece from our Swimwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001568.jpg,Winter 2025
SKU_001569,Premium White Loungewear,Loungewear,Women's,UrbanThread,424.6,0,885,4.2,1055,False,bestseller|casual|new-arrival|workwear,White,6-14,A premium white piece from our Loungewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001569.jpg,Fall 2025
SKU_001570,Urban Olive Sportswear,Sportswear,Kids,LuxLine,328.55,0,381,2.5,3481,False,sustainable|athletic,Olive,XS-3XL,A urban olive piece from our Sportswear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001570.jpg,Winter 2025
SKU_001571,Slim White Denim,Denim,Kids,PeakWear,374.94,40,532,3.9,1111,False,limited,White,XS-XL,A slim white piece from our Denim collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001571.jpg,Winter 2025
SKU_001572,Urban Cobalt Activewear,Activewear,Men's,CoreBasics,379.56,0,666,4.5,2300,False,collab|casual|limited,Cobalt,XS-3XL,A urban cobalt piece from our Activewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001572.jpg,Fall 2025
SKU_001573,Relaxed White Outerwear,Outerwear,Kids,Arc,225.43,0,493,4.6,4694,False,trending|casual|collab,White,XS-XL,A relaxed white piece from our Outerwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001573.jpg,Winter 2025
SKU_001574,Sport Olive Footwear,Footwear,Unisex,CoreBasics,369.29,10,246,4.2,2123,False,bestseller|workwear,Olive,XS-XL,A sport olive piece from our Footwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001574.jpg,Spring 2026
SKU_001575,Slim Grey Accessories,Accessories,Men's,Foundry,388.67,20,604,2.7,2587,True,sustainable,Grey,XS-3XL,A slim grey piece from our Accessories collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001575.jpg,Summer 2025
SKU_001576,Classic Black Basics,Basics,Women's,LuxLine,350.26,25,291,4.7,4055,False,new-arrival|bestseller,Black,S-XXL,A classic black piece from our Basics collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001576.jpg,Summer 2025
SKU_001577,Classic White Formal,Formal,Women's,NeoFit,435.77,0,194,3.4,331,True,sustainable|limited,White,6-14,A classic white piece from our Formal collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001577.jpg,Summer 2025
SKU_001578,Slim Grey Swimwear,Swimwear,Women's,Meridian,140.04,15,368,3.6,4500,False,casual|limited,Grey,S-XXL,A slim grey piece from our Swimwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001578.jpg,Summer 2025
SKU_001579,Premium Black Loungewear,Loungewear,Men's,DriftCo,240.65,0,430,3.5,258,False,new-arrival,Black,S-XXL,A premium black piece from our Loungewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001579.jpg,Capsule
SKU_001580,Tech White Sportswear,Sportswear,Kids,Foundry,226.28,20,860,3.3,2900,False,sustainable|casual|premium,White,XS-XL,A tech white piece from our Sportswear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001580.jpg,Fall 2025
SKU_001581,Tech Camel Denim,Denim,Unisex,Meridian,117.12,0,823,4.7,1595,False,limited|trending|premium|sustainable,Camel,S-XXL,A tech camel piece from our Denim collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001581.jpg,Capsule
SKU_001582,Slim Burgundy Activewear,Activewear,Unisex,Meridian,332.09,15,949,4.7,3885,False,trending|premium|casual,Burgundy,XS-3XL,A slim burgundy piece from our Activewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001582.jpg,Spring 2026
SKU_001583,Slim White Outerwear,Outerwear,Unisex,NeoFit,73.91,5,433,4.3,2466,False,sustainable|premium|new-arrival|athletic,White,XS-3XL,A slim white piece from our Outerwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001583.jpg,Fall 2025
SKU_001584,Elevated Cobalt Footwear,Footwear,Unisex,LuxLine,106.92,30,181,4.6,3720,False,sustainable|workwear,Cobalt,XS-3XL,A elevated cobalt piece from our Footwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001584.jpg,Winter 2025
SKU_001585,Classic Olive Accessories,Accessories,Men's,CoreBasics,126.51,20,394,3.2,4431,False,limited|sustainable|new-arrival|trending,Olive,XS-3XL,A classic olive piece from our Accessories collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001585.jpg,Spring 2026
SKU_001586,Urban Olive Basics,Basics,Unisex,PeakWear,425.02,30,918,2.5,3642,False,premium|new-arrival|limited|sustainable,Olive,S-XXL,A urban olive piece from our Basics collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001586.jpg,Spring 2026
SKU_001587,Urban Burgundy Formal,Formal,Men's,DriftCo,428.01,10,340,4.7,277,False,athletic|bestseller|limited|casual,Burgundy,S-XXL,A urban burgundy piece from our Formal collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001587.jpg,Winter 2025
SKU_001588,Essential White Swimwear,Swimwear,Men's,UrbanThread,258.86,30,433,3.0,2858,False,athletic|casual|collab,White,S-XXL,A essential white piece from our Swimwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001588.jpg,Fall 2025
SKU_001589,Urban White Loungewear,Loungewear,Women's,CoreBasics,77.28,15,764,4.4,421,False,bestseller,White,6-14,A urban white piece from our Loungewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001589.jpg,Fall 2025
SKU_001590,Elevated Terracotta Sportswear,Sportswear,Men's,Foundry,441.41,30,403,3.7,3388,False,limited|bestseller|collab,Terracotta,XS-3XL,A elevated terracotta piece from our Sportswear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001590.jpg,Spring 2026
SKU_001591,Urban Camel Denim,Denim,Men's,Foundry,194.02,10,730,4.9,4538,False,limited|premium|sustainable,Camel,S-XXL,A urban camel piece from our Denim collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001591.jpg,Spring 2026
SKU_001592,Elevated Black Activewear,Activewear,Men's,Atelier,22.07,30,494,4.7,2058,False,limited|athletic|casual|new-arrival,Black,6-14,A elevated black piece from our Activewear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001592.jpg,Fall 2025
SKU_001593,Classic Camel Outerwear,Outerwear,Unisex,Foundry,45.92,10,29,4.0,939,False,new-arrival|trending|athletic|workwear,Camel,S-XXL,A classic camel piece from our Outerwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001593.jpg,Fall 2025
SKU_001594,Relaxed Black Footwear,Footwear,Women's,CoreBasics,239.73,20,86,3.2,3021,False,limited|casual|new-arrival|workwear,Black,6-14,A relaxed black piece from our Footwear collection. Crafted for comfort and style.,https://shopmind.demo/images/SKU_001594.jpg,Spring 2026
